"FIPS" "geoid" "Stabr" "County_Name" "Rural_Urban_Continuum_Code_2013" "Urban_Influence_2013" "Metro_Nonmetro_2013" "Metro_Micro_Noncore_2013" "year" "oilwithdraw" "gaswithdraw" "oil_change_group" "gas_change_group" "oil_gas_change_group"
"222" 8013 8013 "CO" "Boulder County" 2 2 1 2 "2000" 107626 1743775 "Status Quo" "Status Quo" "Status Quo"
"223" 8014 8014 "CO" "Broomfield County" 1 1 1 2 "2000" 47655 869858 "Status Quo" "Status Quo" "Status Quo"
"224" 8015 8015 "CO" "Chaffee County" 7 11 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"225" 8017 8017 "CO" "Cheyenne County" 9 12 0 0 "2000" 2592136 11760811 "H_Decline" "H_Decline" "H_Decline"
"226" 8019 8019 "CO" "Clear Creek County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"227" 8021 8021 "CO" "Conejos County" 9 12 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"228" 8023 8023 "CO" "Costilla County" 9 12 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"229" 8025 8025 "CO" "Crowley County" 8 7 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"230" 8027 8027 "CO" "Custer County" 8 7 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"231" 8029 8029 "CO" "Delta County" 6 6 0 0 "2000" 0 511 "Status Quo" "Status Quo" "Status Quo"
"232" 8031 8031 "CO" "Denver County" 1 1 1 2 "2000" 30349 490593 "Status Quo" "Status Quo" "Status Quo"
"233" 8033 8033 "CO" "Dolores County" 9 12 0 0 "2000" 91951 708022 "Status Quo" "Status Quo" "Status Quo"
"234" 8035 8035 "CO" "Douglas County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"235" 8037 8037 "CO" "Eagle County" 5 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"236" 8039 8039 "CO" "Elbert County" 1 1 1 2 "2000" 68321 352477 "Status Quo" "Status Quo" "Status Quo"
"237" 8041 8041 "CO" "El Paso County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"238" 8043 8043 "CO" "Fremont County" 4 5 0 1 "2000" 12786 0 "Status Quo" "Status Quo" "Status Quo"
"239" 8045 8045 "CO" "Garfield County" 5 8 0 1 "2000" 147589 70188364 "H_Growth" "H_Growth" "H_Growth"
"240" 8047 8047 "CO" "Gilpin County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"241" 8049 8049 "CO" "Grand County" 7 10 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"242" 8051 8051 "CO" "Gunnison County" 7 11 0 0 "2000" 178 120791 "Status Quo" "Status Quo" "Status Quo"
"243" 8053 8053 "CO" "Hinsdale County" 9 12 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"244" 8055 8055 "CO" "Huerfano County" 6 6 0 0 "2000" 0 813805 "Status Quo" "Status Quo" "Status Quo"
"245" 8057 8057 "CO" "Jackson County" 9 10 0 0 "2000" 125235 10548 "Status Quo" "Status Quo" "Status Quo"
"246" 8059 8059 "CO" "Jefferson County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"247" 8061 8061 "CO" "Kiowa County" 9 12 0 0 "2000" 237810 1467324 "Status Quo" "Status Quo" "Status Quo"
"248" 8063 8063 "CO" "Kit Carson County" 7 11 0 0 "2000" 49336 1592896 "Status Quo" "Status Quo" "Status Quo"
"249" 8065 8065 "CO" "Lake County" 6 4 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"250" 8067 8067 "CO" "La Plata County" 4 5 0 1 "2000" 34863 428961604 "Status Quo" "H_Decline" "H_Decline"
"251" 8069 8069 "CO" "Larimer County" 2 2 1 2 "2000" 131677 309977 "Status Quo" "Status Quo" "Status Quo"
"252" 8071 8071 "CO" "Las Animas County" 7 11 0 0 "2000" 0 37741420 "Status Quo" "H_Growth" "H_Growth"
"253" 8073 8073 "CO" "Lincoln County" 8 7 0 0 "2000" 80803 24663 "H_Growth" "Status Quo" "H_Growth"
"254" 8075 8075 "CO" "Logan County" 7 8 0 1 "2000" 221846 346065 "Status Quo" "Status Quo" "Status Quo"
"255" 8077 8077 "CO" "Mesa County" 3 2 1 2 "2000" 3460 5665477 "Status Quo" "H_Growth" "H_Growth"
"256" 8079 8079 "CO" "Mineral County" 9 12 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"257" 8081 8081 "CO" "Moffat County" 7 8 0 1 "2000" 348931 19543936 "Status Quo" "Status Quo" "Status Quo"
"258" 8083 8083 "CO" "Montezuma County" 6 6 0 0 "2000" 279926 2348661 "Status Quo" "Status Quo" "Status Quo"
"259" 8085 8085 "CO" "Montrose County" 4 5 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"260" 8087 8087 "CO" "Morgan County" 6 3 0 1 "2000" 104324 282307 "Status Quo" "Status Quo" "Status Quo"
"261" 8089 8089 "CO" "Otero County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"262" 8091 8091 "CO" "Ouray County" 9 10 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"263" 8093 8093 "CO" "Park County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"264" 8095 8095 "CO" "Phillips County" 9 10 0 0 "2000" 0 793 "Status Quo" "Status Quo" "Status Quo"
"265" 8097 8097 "CO" "Pitkin County" 7 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"266" 8099 8099 "CO" "Prowers County" 7 11 0 0 "2000" 4136 1040494 "Status Quo" "Status Quo" "Status Quo"
"267" 8101 8101 "CO" "Pueblo County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"268" 8103 8103 "CO" "Rio Blanco County" 9 10 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"269" 8105 8105 "CO" "Rio Grande County" 7 11 0 0 "2000" 6518184 31189772 "H_Decline" "H_Growth" "H_Growth"
"270" 8107 8107 "CO" "Routt County" 7 8 0 1 "2000" 69905 116677 "Status Quo" "Status Quo" "Status Quo"
"271" 8109 8109 "CO" "Saguache County" 9 12 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"272" 8111 8111 "CO" "San Juan County" 9 10 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"273" 8113 8113 "CO" "San Miguel County" 9 12 0 0 "2000" 6283 2311983 "Status Quo" "H_Growth" "H_Growth"
"274" 8115 8115 "CO" "Sedgwick County" 9 10 0 0 "2000" 1759 0 "Status Quo" "Status Quo" "Status Quo"
"275" 8117 8117 "CO" "Summit County" 5 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"276" 8119 8119 "CO" "Teller County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"277" 8121 8121 "CO" "Washington County" 9 10 0 0 "2000" 730166 1531117 "Status Quo" "Status Quo" "Status Quo"
"278" 8123 8123 "CO" "Weld County" 2 2 1 2 "2000" 7077491 141802163 "H_Growth" "H_Growth" "H_Growth"
"279" 8125 8125 "CO" "Yuma County" 7 11 0 0 "2000" 0 19197249 "Status Quo" "H_Growth" "H_Growth"
"280" 9001 9001 "CT" "Fairfield County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"281" 9003 9003 "CT" "Hartford County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"282" 9005 9005 "CT" "Litchfield County" 4 3 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"283" 9007 9007 "CT" "Middlesex County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"284" 9009 9009 "CT" "New Haven County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"285" 9011 9011 "CT" "New London County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"286" 9013 9013 "CT" "Tolland County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"287" 9015 9015 "CT" "Windham County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"288" 10001 10001 "DE" "Kent County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"289" 10003 10003 "DE" "New Castle County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"290" 10005 10005 "DE" "Sussex County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"291" 11001 11001 "DC" "District of Columbia" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"292" 12001 12001 "FL" "Alachua County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"293" 12003 12003 "FL" "Baker County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"294" 12005 12005 "FL" "Bay County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"295" 12007 12007 "FL" "Bradford County" 6 4 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"296" 12009 12009 "FL" "Brevard County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"297" 12011 12011 "FL" "Broward County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"298" 12013 12013 "FL" "Calhoun County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"299" 12015 12015 "FL" "Charlotte County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"300" 12017 12017 "FL" "Citrus County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"301" 12019 12019 "FL" "Clay County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"302" 12021 12021 "FL" "Collier County" 2 2 1 2 "2000" 697268 78877 "Status Quo" "Status Quo" "Status Quo"
"303" 12023 12023 "FL" "Columbia County" 4 3 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"304" 12027 12027 "FL" "DeSoto County" 6 5 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"305" 12029 12029 "FL" "Dixie County" 6 7 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"306" 12031 12031 "FL" "Duval County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"307" 12033 12033 "FL" "Escambia County" 2 2 1 2 "2000" 687184 1509671 "H_Decline" "Status Quo" "Status Quo"
"308" 12035 12035 "FL" "Flagler County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"309" 12037 12037 "FL" "Franklin County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"310" 12039 12039 "FL" "Gadsden County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"311" 12041 12041 "FL" "Gilchrist County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"312" 12043 12043 "FL" "Glades County" 6 4 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"313" 12045 12045 "FL" "Gulf County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"314" 12047 12047 "FL" "Hamilton County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"315" 12049 12049 "FL" "Hardee County" 6 3 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"316" 12051 12051 "FL" "Hendry County" 4 3 0 1 "2000" 176897 15436 "Status Quo" "Status Quo" "Status Quo"
"317" 12053 12053 "FL" "Hernando County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"318" 12055 12055 "FL" "Highlands County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"319" 12057 12057 "FL" "Hillsborough County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"320" 12059 12059 "FL" "Holmes County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"321" 12061 12061 "FL" "Indian River County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"322" 12063 12063 "FL" "Jackson County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"323" 12065 12065 "FL" "Jefferson County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"324" 12067 12067 "FL" "Lafayette County" 9 12 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"325" 12069 12069 "FL" "Lake County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"326" 12071 12071 "FL" "Lee County" 2 2 1 2 "2000" 134058 13853 "Status Quo" "Status Quo" "Status Quo"
"327" 12073 12073 "FL" "Leon County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"328" 12075 12075 "FL" "Levy County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"329" 12077 12077 "FL" "Liberty County" 8 7 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"330" 12079 12079 "FL" "Madison County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"331" 12081 12081 "FL" "Manatee County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"332" 12083 12083 "FL" "Marion County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"333" 12085 12085 "FL" "Martin County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"334" 12086 12086 "FL" "Miami-Dade County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"335" 12087 12087 "FL" "Monroe County" 4 3 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"336" 12089 12089 "FL" "Nassau County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"337" 12091 12091 "FL" "Okaloosa County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"338" 12093 12093 "FL" "Okeechobee County" 4 3 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"339" 12095 12095 "FL" "Orange County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"340" 12097 12097 "FL" "Osceola County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"341" 12099 12099 "FL" "Palm Beach County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"342" 12101 12101 "FL" "Pasco County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"343" 12103 12103 "FL" "Pinellas County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"344" 12105 12105 "FL" "Polk County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"345" 12107 12107 "FL" "Putnam County" 4 3 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"346" 12109 12109 "FL" "St. Johns County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"347" 12111 12111 "FL" "St. Lucie County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"348" 12113 12113 "FL" "Santa Rosa County" 2 2 1 2 "2000" 2880884 5686470 "H_Decline" "H_Growth" "H_Decline"
"349" 12115 12115 "FL" "Sarasota County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"350" 12117 12117 "FL" "Seminole County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"351" 12119 12119 "FL" "Sumter County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"352" 12121 12121 "FL" "Suwannee County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"353" 12123 12123 "FL" "Taylor County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"354" 12125 12125 "FL" "Union County" 6 4 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"355" 12127 12127 "FL" "Volusia County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"356" 12129 12129 "FL" "Wakulla County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"357" 12131 12131 "FL" "Walton County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"358" 12133 12133 "FL" "Washington County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"359" 13001 13001 "GA" "Appling County" 7 9 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"360" 13003 13003 "GA" "Atkinson County" 9 10 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"361" 13005 13005 "GA" "Bacon County" 7 9 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"362" 13007 13007 "GA" "Baker County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"363" 13009 13009 "GA" "Baldwin County" 4 5 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"364" 13011 13011 "GA" "Banks County" 8 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"365" 13013 13013 "GA" "Barrow County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"366" 13015 13015 "GA" "Bartow County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"367" 13017 13017 "GA" "Ben Hill County" 7 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"368" 13019 13019 "GA" "Berrien County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"369" 13021 13021 "GA" "Bibb County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"370" 13023 13023 "GA" "Bleckley County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"371" 13025 13025 "GA" "Brantley County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"372" 13027 13027 "GA" "Brooks County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"373" 13029 13029 "GA" "Bryan County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"374" 13031 13031 "GA" "Bulloch County" 4 5 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"375" 13033 13033 "GA" "Burke County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"376" 13035 13035 "GA" "Butts County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"377" 13037 13037 "GA" "Calhoun County" 8 7 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"378" 13039 13039 "GA" "Camden County" 4 3 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"379" 13043 13043 "GA" "Candler County" 7 9 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"380" 13045 13045 "GA" "Carroll County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"381" 13047 13047 "GA" "Catoosa County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"382" 13049 13049 "GA" "Charlton County" 6 4 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"383" 13051 13051 "GA" "Chatham County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"384" 13053 13053 "GA" "Chattahoochee County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"385" 13055 13055 "GA" "Chattooga County" 6 5 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"386" 13057 13057 "GA" "Cherokee County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"387" 13059 13059 "GA" "Clarke County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"388" 13061 13061 "GA" "Clay County" 9 12 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"389" 13063 13063 "GA" "Clayton County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"390" 13065 13065 "GA" "Clinch County" 6 7 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"391" 13067 13067 "GA" "Cobb County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"392" 13069 13069 "GA" "Coffee County" 7 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"393" 13071 13071 "GA" "Colquitt County" 6 5 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"394" 13073 13073 "GA" "Columbia County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"395" 13075 13075 "GA" "Cook County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"396" 13077 13077 "GA" "Coweta County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"397" 13079 13079 "GA" "Crawford County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"398" 13081 13081 "GA" "Crisp County" 6 5 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"399" 13083 13083 "GA" "Dade County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"400" 13085 13085 "GA" "Dawson County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"401" 13087 13087 "GA" "Decatur County" 6 5 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"402" 13089 13089 "GA" "DeKalb County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"403" 13091 13091 "GA" "Dodge County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"404" 13093 13093 "GA" "Dooly County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"405" 13095 13095 "GA" "Dougherty County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"406" 13097 13097 "GA" "Douglas County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"407" 13099 13099 "GA" "Early County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"408" 13101 13101 "GA" "Echols County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"409" 13103 13103 "GA" "Effingham County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"410" 13105 13105 "GA" "Elbert County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"411" 13107 13107 "GA" "Emanuel County" 7 9 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"412" 13109 13109 "GA" "Evans County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"413" 13111 13111 "GA" "Fannin County" 8 4 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"414" 13113 13113 "GA" "Fayette County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"415" 13115 13115 "GA" "Floyd County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"416" 13117 13117 "GA" "Forsyth County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"417" 13119 13119 "GA" "Franklin County" 8 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"418" 13121 13121 "GA" "Fulton County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"419" 13123 13123 "GA" "Gilmer County" 6 4 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"420" 13125 13125 "GA" "Glascock County" 9 12 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"421" 13127 13127 "GA" "Glynn County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"422" 13129 13129 "GA" "Gordon County" 4 3 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"423" 13131 13131 "GA" "Grady County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"424" 13133 13133 "GA" "Greene County" 6 4 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"425" 13135 13135 "GA" "Gwinnett County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"426" 13137 13137 "GA" "Habersham County" 6 5 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"427" 13139 13139 "GA" "Hall County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"428" 13141 13141 "GA" "Hancock County" 7 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"429" 13143 13143 "GA" "Haralson County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"430" 13145 13145 "GA" "Harris County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"431" 13147 13147 "GA" "Hart County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"432" 13149 13149 "GA" "Heard County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"433" 13151 13151 "GA" "Henry County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"434" 13153 13153 "GA" "Houston County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"435" 13155 13155 "GA" "Irwin County" 7 9 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"436" 13157 13157 "GA" "Jackson County" 4 3 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"437" 13159 13159 "GA" "Jasper County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"438" 13161 13161 "GA" "Jeff Davis County" 7 9 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"439" 13163 13163 "GA" "Jefferson County" 6 7 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"440" 13165 13165 "GA" "Jenkins County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"441" 13167 13167 "GA" "Johnson County" 7 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"442" 13169 13169 "GA" "Jones County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"443" 13171 13171 "GA" "Lamar County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"444" 13173 13173 "GA" "Lanier County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"445" 13175 13175 "GA" "Laurens County" 5 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"446" 13177 13177 "GA" "Lee County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
