FIPS,geoid,Stabr,County_Name,Rural_Urban_Continuum_Code_2013,Urban_Influence_2013,Metro_Nonmetro_2013,Metro_Micro_Noncore_2013,oil2000,oil2001,oil2002,oil2003,oil2004,oil2005,oil2006,oil2007,oil2008,oil2009,oil2010,oil2011,gas2000,gas2001,gas2002,gas2003,gas2004,gas2005,gas2006,gas2007,gas2008,gas2009,gas2010,gas2011,oil_change_group,gas_change_group,oil_gas_change_group
5119,05119,AR,Pulaski County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
5121,05121,AR,Randolph County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
5123,05123,AR,St. Francis County,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
5125,05125,AR,Saline County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
5127,05127,AR,Scott County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3059447,2996497,2768847,2535203,3094678,4997415,12472063,9484285,8282686,6358990,4549796,3625032,Status Quo,Status Quo,Status Quo
5129,05129,AR,Searcy County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
5131,05131,AR,Sebastian County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,37756681,35336453,35943986,40160978,44924659,44319562,43681650,41696779,37974890,40132636,40769562,37869242,Status Quo,Status Quo,Status Quo
5133,05133,AR,Sevier County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
5135,05135,AR,Sharp County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
5137,05137,AR,Stone County,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
5139,05139,AR,Union County,7,8,0,1,844511,927112,820496,860138,941379,842725,796755,777662,814478,737943,699396,699186,252727,266625,321047,299188,214622,171737,152712,110116,113392,44317,177008,97977,Status Quo,Status Quo,Status Quo
5141,05141,AR,Van Buren County,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34978,616522,5163716,31866105,98793924,186793625,239299026,288258187,Status Quo,H_Growth,H_Growth
5143,05143,AR,Washington County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,112086,89027,67200,62661,59323,35454,30092,26183,26907,30196,19955,11471,Status Quo,Status Quo,Status Quo
5145,05145,AR,White County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1616,688,30,0,0,5990,1203450,21189461,74268348,140623344,220366887,229107854,Status Quo,H_Growth,H_Growth
5147,05147,AR,Woodruff County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
5149,05149,AR,Yell County,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,979734,1449095,1658025,3012815,6774040,10922284,11434736,17989482,20693040,13298522,9551092,7340625,Status Quo,H_Growth,H_Growth
6001,06001,CA,Alameda County,1,1,1,2,10046,11179,9646,9664,10304,11287,9171,13172,18454,17320,16035,14858,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6003,06003,CA,Alpine County,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6005,06005,CA,Amador County,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6007,06007,CA,Butte County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,225081,165497,89277,101626,93095,66823,83157,77549,59848,57906,46611,41787,Status Quo,Status Quo,Status Quo
6009,06009,CA,Calaveras County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6011,06011,CA,Colusa County,6,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5873777,8511790,9551649,8829803,7182331,8365360,10335621,10698606,10887667,9138124,8977609,10272702,Status Quo,H_Growth,H_Growth
6013,06013,CA,Contra Costa County,1,1,1,2,1739,489,665,313,791,2244,3703,2568,1097,516,1402,1305,2294721,1178368,1197854,1000301,1073558,1915709,3102215,2056331,1577933,2390581,1955277,1038739,Status Quo,Status Quo,Status Quo
6015,06015,CA,Del Norte County,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6017,06017,CA,El Dorado County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6019,06019,CA,Fresno County,2,2,1,2,8258169,7568425,7228591,6809662,6392688,6279842,6240074,6157150,6270372,6425160,6169888,6048176,4962235,3101362,2381699,2155827,1531503,1365680,1406053,1173331,928242,899268,988314,954057,H_Decline,H_Decline,H_Decline
6021,06021,CA,Glenn County,6,6,0,0,0,0,0,0,0,0,10,17,0,0,0,0,11448732,10423689,7382267,7632756,7390825,7394707,8355512,9430873,9502588,11135367,11735256,9993151,Status Quo,Status Quo,Status Quo
6023,06023,CA,Humboldt County,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1337796,1157152,1053743,1038356,1324379,1066509,1052886,1121025,1023678,820153,786279,641799,Status Quo,Status Quo,Status Quo
6025,06025,CA,Imperial County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6027,06027,CA,Inyo County,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6029,06029,CA,Kern County,2,2,1,2,208781424,200867504,198730576,191390816,185325184,177573184,170139232,166179936,162249248,154649312,147378048,140593024,226939345,225431398,214727275,198294570,191645589,191563726,196591576,181188597,169841299,157116290,170588315,152076994,H_Decline,H_Decline,H_Decline
6031,06031,CA,Kings County,3,2,1,2,141833,158584,154691,147723,126211,125776,126464,122941,111793,105711,101382,109285,525670,565449,734191,573451,579219,644448,654891,400933,60981,66420,264122,681557,Status Quo,Status Quo,Status Quo
6033,06033,CA,Lake County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6035,06035,CA,Lassen County,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6037,06037,CA,Los Angeles County,1,1,1,2,28948956,28167804,27713422,27389548,27221260,27201694,27316080,26796864,26189948,24667212,24062936,23718400,19416479,16554503,15621478,15257514,15841528,17510984,16463848,16332510,15879690,16333594,16659095,15370328,H_Decline,H_Decline,H_Decline
6039,06039,CA,Madera County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,697657,1294213,1072697,932448,987316,1160494,1296901,2119386,2552570,1894294,1742035,1430711,Status Quo,Status Quo,Status Quo
6041,06041,CA,Marin County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6043,06043,CA,Mariposa County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6045,06045,CA,Mendocino County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6047,06047,CA,Merced County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,51110,9574,122,0,0,0,15590,216189,71318,148494,252940,81121,Status Quo,Status Quo,Status Quo
6049,06049,CA,Modoc County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6051,06051,CA,Mono County,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6053,06053,CA,Monterey County,2,2,1,2,4770437,4678120,4669555,4515164,4005268,3550890,3229005,3555972,4319086,5431439,6207654,7125197,236233,348376,383427,416604,395419,339313,338678,391625,725279,1270100,1583857,1313856,H_Growth,Status Quo,H_Growth
6055,06055,CA,Napa County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6057,06057,CA,Nevada County,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6059,06059,CA,Orange County,1,1,1,2,6692362,6063841,6026874,5757721,5359871,5004958,4970557,4744575,4421932,4336874,4399395,4220714,2764040,2839031,2861565,2927165,3191280,2627949,2519340,2268209,2131904,1904874,1818847,1965658,H_Decline,Status Quo,H_Decline
6061,06061,CA,Placer County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6063,06063,CA,Plumas County,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6065,06065,CA,Riverside County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,Status Quo,Status Quo,Status Quo
6067,06067,CA,Sacramento County,1,1,1,2,8779,7273,31764,23778,12410,11259,15529,23574,26651,23077,18837,19187,13831140,16417457,24741902,27801890,16828964,14922269,17543950,19567403,16970988,12989748,11464339,8348464,Status Quo,H_Decline,H_Decline
6069,06069,CA,San Benito County,1,1,1,2,11198,12234,13469,13281,9580,9476,7782,7346,7142,9489,8536,5196,34653,21963,23191,21618,19868,13508,37760,40549,28559,23407,20377,38292,Status Quo,Status Quo,Status Quo
6071,06071,CA,San Bernardino County,1,1,1,2,10705,11708,7689,6113,3547,2868,4479,3772,2904,1240,8413,12427,50,160,220,180,90,50,45,58,60,60,60,70,Status Quo,Status Quo,Status Quo
6073,06073,CA,San Diego County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6075,06075,CA,San Francisco County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6077,06077,CA,San Joaquin County,2,2,1,2,0,0,0,0,0,85,0,0,0,0,0,0,6633773,5355355,3919233,5532605,7423380,9612041,9389583,7701436,6793507,5011367,4155836,3209005,Status Quo,Status Quo,Status Quo
6079,06079,CA,San Luis Obispo County,2,2,1,2,640701,716809,757998,718379,667601,641188,650256,616739,525047,523571,486049,442903,157386,162553,152317,99267,132926,295070,543908,468820,440562,867725,1039401,933510,Status Quo,Status Quo,Status Quo
6081,06081,CA,San Mateo County,1,1,1,2,2205,898,2189,2401,2854,3691,3752,2906,3704,4339,2551,1355,827,2025,6310,536,700,350,7,0,0,0,0,4662,Status Quo,Status Quo,Status Quo
6083,06083,CA,Santa Barbara County,2,2,1,2,3841868,3709371,3579058,3394213,3255919,2954531,3113875,3183387,3012708,3506042,3403391,3631978,4967746,4779365,4239726,4064104,3925154,3990928,3775320,3241998,2646580,2255148,2672524,3121525,Status Quo,Status Quo,H_Decline
6085,06085,CA,Santa Clara County,1,1,1,2,25385,28880,23467,20648,20660,17911,18578,24057,28214,25203,22844,29212,30823,51674,38383,33860,34725,28047,28661,32465,39316,37136,34598,36151,Status Quo,Status Quo,Status Quo
6087,06087,CA,Santa Cruz County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6089,06089,CA,Shasta County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6091,06091,CA,Sierra County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6093,06093,CA,Siskiyou County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6095,06095,CA,Solano County,2,2,1,2,44653,36931,23966,16337,20632,11586,12306,17361,20369,20141,13936,13418,18673223,18295438,13683320,12621701,12771896,12300946,11731546,13275141,14614956,12583679,9896552,6991056,Status Quo,H_Decline,H_Decline
6097,06097,CA,Sonoma County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6099,06099,CA,Stanislaus County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320267,304892,310261,387142,354050,338725,518738,632737,Status Quo,Status Quo,Status Quo
6101,06101,CA,Sutter County,3,2,1,2,0,0,0,0,0,0,0,1,50,5,0,2,5979536,6857704,7019852,6504649,5951872,9977790,12232754,11420219,13683634,15239378,12996685,13168881,Status Quo,H_Growth,H_Growth
6103,06103,CA,Tehama County,4,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3893242,3236228,4402096,4649970,5130191,6609569,4745899,4127894,3394685,2519550,2150715,2392799,Status Quo,Status Quo,Status Quo
6105,06105,CA,Trinity County,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6107,06107,CA,Tulare County,2,2,1,2,41346,37261,39275,43376,39627,42297,45002,45064,51502,56500,48717,48584,38707,47491,135,282,265,0,0,0,56,0,0,0,Status Quo,Status Quo,Status Quo
6109,06109,CA,Tuolumne County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
6111,06111,CA,Ventura County,2,2,1,2,9063256,8632708,8529426,8263343,7943449,6989733,7313988,7229981,7466207,7667836,7880518,8158119,9588965,8973066,8320672,7599601,7461752,6698788,7359969,7482990,7605750,7785391,7832841,7423457,H_Decline,Status Quo,H_Decline
6113,06113,CA,Yolo County,1,1,1,2,0,0,0,0,80,295,264,187,68,0,0,362,8315949,9485983,7940978,5904755,5635125,4579698,3537671,2533673,3196124,1635861,881359,386332,Status Quo,H_Decline,H_Decline
6115,06115,CA,Yuba County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,2070,159,0,2449,2407,2334,1816,Status Quo,Status Quo,Status Quo
8001,08001,CO,Adams County,1,1,1,2,638255,578565,497439,472487,499766,461329,431026,371651,420335,379977,460152,460656,8540631,8401090,8002091,8677628,8124835,7341886,7085756,6689216,7343308,6631738,6460908,6074981,Status Quo,Status Quo,H_Decline
8003,08003,CO,Alamosa County,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8005,08005,CO,Arapahoe County,1,1,1,2,80737,74907,72863,75395,73087,68544,57086,55374,57327,58715,58338,65518,614150,539270,497493,475153,517747,436563,395427,365650,356005,390515,377726,512854,Status Quo,Status Quo,Status Quo
8007,08007,CO,Archuleta County,7,10,0,0,3502,3860,3145,2623,2768,2456,2777,1473,1424,3707,2534,2245,852735,1169476,1318524,1328255,1475204,2318806,3722253,4770997,6896849,9828581,9640483,10010618,Status Quo,H_Growth,H_Growth
8009,08009,CO,Baca County,9,12,0,0,165713,127731,114401,102632,82907,86293,75844,53581,49677,49779,47060,47174,3766304,3337095,2735235,2744716,2352715,2068853,2122626,1885676,1797952,1594576,1370475,1037272,Status Quo,Status Quo,H_Decline
8011,08011,CO,Bent County,7,12,0,0,256,372,281,203,510,447,377,362,341,596,1664,424,829590,721007,721514,608650,594186,550580,562194,548637,452647,402030,347320,284082,Status Quo,Status Quo,Status Quo
8013,08013,CO,Boulder County,2,2,1,2,107626,100007,92563,90362,109481,135454,133151,167725,236085,212054,239328,231800,1743775,1735608,1741078,1834506,2102576,2324124,2403351,2921037,3680683,3348851,3183333,3084996,Status Quo,Status Quo,Status Quo
8014,08014,CO,Broomfield County,1,1,1,2,47655,45923,41045,33489,39540,32483,31863,19556,46231,47191,66287,161451,869858,817498,685584,659706,769904,729170,642392,517314,812830,1039000,1066041,1944084,Status Quo,Status Quo,Status Quo
8015,08015,CO,Chaffee County,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8017,08017,CO,Cheyenne County,9,12,0,0,2592136,2341509,2120909,2036755,1929534,1815145,1682464,1553505,1513403,1433482,1393654,1301680,11760811,9783969,9428256,9481083,8258447,7882553,7231328,6580760,6429101,6416098,6414854,6260943,H_Decline,H_Decline,H_Decline
8019,08019,CO,Clear Creek County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8021,08021,CO,Conejos County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8023,08023,CO,Costilla County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8025,08025,CO,Crowley County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8027,08027,CO,Custer County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8029,08029,CO,Delta County,6,6,0,0,0,0,0,4,57,857,74,0,8,9,43,1217,511,5428,5884,2226,25044,401055,64774,19345,26203,9552,9199,23991,Status Quo,Status Quo,Status Quo
8031,08031,CO,Denver County,1,1,1,2,30349,16881,17981,18143,15973,21045,17921,28913,25461,22517,18384,15014,490593,358760,339876,322417,275448,241681,267889,577009,577747,527160,484193,430062,Status Quo,Status Quo,Status Quo
8033,08033,CO,Dolores County,9,12,0,0,91951,69366,45257,41232,41656,44639,39152,36326,34881,33238,29986,26615,708022,497456,352286,295226,345722,644406,979219,908766,726098,814867,623986,475287,Status Quo,Status Quo,Status Quo
8035,08035,CO,Douglas County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8037,08037,CO,Eagle County,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8039,08039,CO,Elbert County,1,1,1,2,68321,49765,43427,46293,36280,32566,38703,39720,38026,37044,33947,31760,352477,278241,269858,275563,232917,175307,199294,199896,209329,217137,177161,162302,Status Quo,Status Quo,Status Quo
8041,08041,CO,El Paso County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8043,08043,CO,Fremont County,4,5,0,1,12786,15743,11107,14622,12384,38486,50172,45740,34476,80752,199211,249912,0,0,0,0,0,0,0,0,0,0,3440,43946,Status Quo,Status Quo,Status Quo
8045,08045,CO,Garfield County,5,8,0,1,147589,229981,322046,527783,765837,915949,1138031,1497668,1836438,2067589,2317855,2484848,70188364,88284628,116868101,149823651,209714016,270231427,351612612,443399669,565084573,610867790,648455682,676332756,H_Growth,H_Growth,H_Growth
8047,08047,CO,Gilpin County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8049,08049,CO,Grand County,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8051,08051,CO,Gunnison County,7,11,0,0,178,102,25,59,149,86,2239,1824,2137,1467,1129,1179,120791,109931,39699,78915,78585,7122,556228,1183123,1479550,1412083,2099156,1922532,Status Quo,Status Quo,Status Quo
8053,08053,CO,Hinsdale County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8055,08055,CO,Huerfano County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813805,736443,1445566,1312123,1237590,1124876,1026333,1079834,336597,817141,728139,1487118,Status Quo,Status Quo,Status Quo
8057,08057,CO,Jackson County,9,10,0,0,125235,146260,155846,151818,133246,115105,106618,96737,147773,172411,133685,184778,10548,27397,0,3671,44268,33046,61246,61738,109900,117248,106145,143878,Status Quo,Status Quo,Status Quo
8059,08059,CO,Jefferson County,1,1,1,2,0,0,0,0,0,0,0,0,840,968,0,509,0,0,0,0,0,0,0,0,0,0,0,250,Status Quo,Status Quo,Status Quo
8061,08061,CO,Kiowa County,9,12,0,0,237810,271860,236173,188718,186932,169891,152000,134957,134706,137181,180342,219315,1467324,1430029,1169680,914687,823377,722111,743564,654084,613967,480869,452683,400157,Status Quo,Status Quo,Status Quo
8063,08063,CO,Kit Carson County,7,11,0,0,49336,47936,45115,37350,33172,25910,21226,16751,13978,10431,9230,10214,1592896,1018434,771618,584033,387914,350874,344013,172017,165423,168401,138621,57265,Status Quo,Status Quo,Status Quo
8065,08065,CO,Lake County,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8067,08067,CO,La Plata County,4,5,0,1,34863,40730,41683,39300,38649,34967,34064,35883,38064,35521,33300,36090,428961604,433915506,454814579,473406738,469143134,457912820,441378357,424122647,427747233,428204959,425210407,417067498,Status Quo,H_Decline,H_Decline
8069,08069,CO,Larimer County,2,2,1,2,131677,111682,119670,126050,124115,118294,117520,110975,119528,116246,123493,159810,309977,268669,287922,262729,242988,210175,212448,262097,367047,435199,341908,398927,Status Quo,Status Quo,Status Quo
8071,08071,CO,Las Animas County,7,11,0,0,0,0,0,0,0,0,0,0,0,0,401,857,37741420,46604945,64617553,74948472,81699294,89540609,104154284,117293325,131875034,127549809,119853062,111708361,Status Quo,H_Growth,H_Growth
8073,08073,CO,Lincoln County,8,7,0,0,80803,83067,74625,97691,90205,83933,79127,76464,124692,250870,289982,426697,24663,19160,20058,23173,27786,25346,27203,25666,22116,41551,156296,359510,H_Growth,Status Quo,H_Growth
8075,08075,CO,Logan County,7,8,0,1,221846,235196,213626,219156,210170,208578,209834,202708,200339,221065,197942,229206,346065,368262,233493,254790,236965,275855,262648,371411,282121,261998,339950,362337,Status Quo,Status Quo,Status Quo
8077,08077,CO,Mesa County,3,2,1,2,3460,2352,2582,3569,5349,20291,38851,71512,133552,120859,97585,88353,5665477,5027226,7695041,9344878,7806546,10755183,15477812,30651349,42787965,38475702,37992081,41661848,Status Quo,H_Growth,H_Growth
8079,08079,CO,Mineral County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8081,08081,CO,Moffat County,7,8,0,1,348931,346912,345678,311071,284979,260926,251689,246506,274338,300913,322357,340245,19543936,17488531,19177980,18526648,19557446,19521262,19742056,16149452,20168965,17082349,19345171,18251760,Status Quo,Status Quo,Status Quo
8083,08083,CO,Montezuma County,6,6,0,0,279926,315422,274581,334392,266870,228893,260686,218385,195951,170961,146829,152406,2348661,1675266,1737105,1290372,1147209,805946,759830,673203,608487,878565,675969,452248,Status Quo,Status Quo,Status Quo
8085,08085,CO,Montrose County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8087,08087,CO,Morgan County,6,3,0,1,104324,96060,92905,95350,90070,88365,95239,85880,100425,81964,78511,109902,282307,201235,191709,291471,318659,317842,293782,204185,177036,142166,100249,131352,Status Quo,Status Quo,Status Quo
8089,08089,CO,Otero County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8091,08091,CO,Ouray County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8093,08093,CO,Park County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8095,08095,CO,Phillips County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,849,877,813,1040,474847,555029,605533,1750699,1266684,1114741,1678483,Status Quo,Status Quo,Status Quo
8097,08097,CO,Pitkin County,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8099,08099,CO,Prowers County,7,11,0,0,4136,1686,2546,3833,2510,3059,2560,1960,10935,15325,12611,10907,1040494,812989,792356,667841,506132,717024,1052554,833382,1020557,932472,794202,676553,Status Quo,Status Quo,Status Quo
8101,08101,CO,Pueblo County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8103,08103,CO,Rio Blanco County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8105,08105,CO,Rio Grande County,7,11,0,0,6518184,6241105,5890453,5609711,5511799,5681698,5657275,5759221,5545660,5117596,4875198,4900191,31189772,31360392,35895612,34141700,33618685,37576120,48154621,48274119,54466818,76005458,99828538,106225585,H_Decline,H_Growth,H_Growth
8107,08107,CO,Routt County,7,8,0,1,69905,67145,66215,61586,56788,106729,115450,91776,76542,68012,66978,65489,116677,129234,95265,99932,90258,67404,57196,87518,88254,69598,42076,37191,Status Quo,Status Quo,Status Quo
8109,08109,CO,Saguache County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8111,08111,CO,San Juan County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
8113,08113,CO,San Miguel County,9,12,0,0,6283,12901,17415,27958,24920,13581,9685,5655,7012,3648,7339,20633,2311983,5471718,12170443,20048498,21977748,20776955,24515957,17819470,16354267,10450870,7114838,7338539,Status Quo,H_Growth,H_Growth
8115,08115,CO,Sedgwick County,9,10,0,0,1759,1825,1427,1513,1566,1282,1295,1281,889,219,790,0,0,0,0,0,46226,84697,57681,42746,58850,28398,28481,35969,Status Quo,Status Quo,Status Quo
